objid,u,g,r,i,z,class,redshift
1237662619189182477,15.39269,15.60038,13.25301,13.13058,13.67741,STAR,-7.489619E-06
1237654952134771149,19.19008,17.31597,16.41676,15.96678,15.61393,GALAXY,0.06151816
1237665128564719945,18.6431,16.75977,15.81803,15.30085,14.87886,GALAXY,0.05291414
1237662236949938238,17.1977,16.01648,15.52396,15.29278,15.18702,STAR,-0.0007290301
1237655742948114620,18.91834,17.79383,17.25446,16.84459,16.64589,GALAXY,0.1166644
1237662662143443170,18.87294,17.3143,16.49821,16.03441,15.67867,GALAXY,0.06884462
1237662307274194959,12.73239,11.37239,10.81502,10.71437,13.34027,STAR,-0.0001700868
1237662663217185109,19.43909,18.32506,17.80012,17.45041,17.294,GALAXY,0.1241626
1237651735242670306,19.18978,17.48268,16.60305,16.12292,15.75428,GALAXY,0.05084882
1237664852580303112,19.25426,18.26537,17.94884,17.84069,17.80192,STAR,-0.0005056366
1237659330318041135,18.41846,16.95146,16.38154,16.16638,16.08983,STAR,-0.0001440307
1237668348143796456,19.24985,18.16395,17.75936,17.46203,17.36939,GALAXY,0.07748166
1237666243596846365,18.70874,17.13881,16.42047,16.52466,16.02292,STAR,-0.0001303544
1237666430965514534,18.77853,17.78565,17.42808,17.24534,17.20089,STAR,-0.0005458897
1237662619725922399,16.84396,16.05033,15.76534,15.63026,15.47782,GALAXY,0.02514341
1237662698111238599,18.24935,17.31302,16.92665,16.71304,16.57559,GALAXY,0.02477773
1237668310015934857,18.5885,17.63788,17.27586,17.01913,16.9084,GALAXY,0.05243636
1237655502960460147,19.59672,17.76784,16.93726,16.55923,16.28667,GALAXY,0.0573725
1237668731459076485,17.6868,16.67386,16.17302,16.01313,15.94355,STAR,-0.0009740589
1237662336256966955,19.4907,17.65845,16.83226,16.43693,16.14014,GALAXY,0.0315702
1237665373868982381,17.8835,16.11445,15.20032,14.72898,14.36033,GALAXY,0.02455292
1237659329781039559,19.29698,17.47198,16.51558,16.08061,15.7258,GALAXY,0.0989959
1237662302447730770,18.04049,17.97092,18.34513,18.64202,18.85298,STAR,-2.716237E-05
1237651736853152076,19.46649,17.49758,16.55055,16.09325,15.71385,GALAXY,0.1278642
1237662475305680902,18.13686,16.8482,16.31462,16.08201,15.98683,STAR,-0.000410512
1237661949201154382,19.00035,17.93164,17.41932,17.06326,16.86554,GALAXY,0.1086319
1237665567689408883,18.79131,17.34116,16.49482,16.04633,15.74049,GALAXY,0.08543845
1237662225162109174,19.57107,18.0185,17.3134,16.92798,16.65314,GALAXY,0.07110708
1237662301373857890,18.81288,18.78804,18.54087,18.42096,18.51089,QSO,1.265553
1237651737390022681,17.8634,17.53399,17.19077,17.17114,16.65375,QSO,0.3374717
1237662303521472718,19.3341,17.95704,17.38203,16.99299,16.7729,GALAXY,0.0779001
1237662620262727819,18.74234,18.56256,18.54662,18.36121,18.39475,QSO,1.536737
1237659161205276733,19.59148,17.99151,17.4097,18.17945,16.87755,STAR,-0.000104354
1237655502423458208,19.01429,17.30741,16.57145,16.14419,15.87461,GALAXY,0.1238459
1237664853117042837,18.55027,17.51787,17.20297,17.09943,17.05271,STAR,-3.852063E-05
1237655469137002821,19.31032,17.96028,17.20843,16.82151,16.53447,GALAXY,0.1198072
1237666429891839165,18.47655,17.44171,17.05181,16.89766,16.83284,STAR,-0.000256747
1237662641194860595,18.74397,17.38269,16.8979,16.63161,16.41961,GALAXY,0.04186729
